model_name,num_species,num_reaction,deg0_min,deg0_median,deg0_max,deg0_values,deg0_num_nonzero_term,deg1_min,deg1_median,deg1_max,deg1_values,deg1_num_nonzero_term,deg2_min,deg2_median,deg2_max,deg2_values,deg2_num_nonzero_term
BIOMD0000000434,26,35,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,0.0,0.8423878144708661,0.999999999538758,"[np.float64(0.9999658259478788), np.float64(0.9868003101189999), np.float64(0.9905543039088095), np.float64(0.999999849139487), np.float64(0.9995708885737409), np.float64(0.9999999726749244), np.float64(0.7689718593313833), np.float64(0.9158037696103489), np.float64(0.9982677623397537), 0.0, 0.0, np.float64(0.5734322261600597), np.float64(0.9999999571086339), 0.0, np.float64(0.6898492897750165), 0.0, np.float64(0.9796180754277121), 0.0, np.float64(0.9999999978140944), 0.0, np.float64(0.9720582814764336), np.float64(0.999999999538758), 0.0, 0.0, 0.0, 0.0]",508.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5527.0
BIOMD0000000435,4,8,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",4.0,0.9999955087532847,0.9999955087532847,0.9999955087532847,"[np.float64(0.9999955087532847), np.float64(0.9999955087532847), np.float64(0.9999955087532847), np.float64(0.9999955087532847)]",20.0,0.9999959223940565,0.9999959223940565,0.9999959223940565,"[np.float64(0.9999959223940565), np.float64(0.9999959223940565), np.float64(0.9999959223940565), np.float64(0.9999959223940565)]",60.0
BIOMD0000000436,12,22,0.0,0.0,2.220446049250313e-16,"[0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9.0,0.0,0.9997263926345197,0.9999999999767845,"[np.float64(0.9999966167014728), np.float64(0.9998216959905326), np.float64(0.9997197768723454), np.float64(0.999719776872724), np.float64(0.9999999999767845), np.float64(0.9999730511086089), 0.0, np.float64(0.9993718216644082), 0.0, np.float64(0.20772307567190995), np.float64(0.9997330083963155), np.float64(0.9998537957002585)]",120.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",993.0
BIOMD0000000438,10,7,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",72.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",352.0
BIOMD0000000439,20,21,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.0,0.0,0.7197126252157947,0.9841361822640476,"[np.float64(0.97534481284025), 0.0, np.float64(0.17167854731306886), np.float64(0.19188873870296363), np.float64(0.9753466547896695), 0.0, 0.0, np.float64(0.7592759842370302), np.float64(0.6823475713797726), np.float64(0.5739788560570191), np.float64(0.5600055855601273), np.float64(0.9145487840336614), np.float64(0.9145487840336817), 0.0, np.float64(0.9718465931957188), np.float64(0.7570776790518168), np.float64(0.6731475989400446), np.float64(0.9841361822640476), np.float64(0.8872810673782627), np.float64(0.8934342740768185)]",403.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3726.0
BIOMD0000000440,11,10,0.0,0.0,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.0,0.0,0.5134839479960283,0.9494348030418359,"[np.float64(0.9494348030418359), np.float64(0.9494348019839991), np.float64(0.609810946060438), np.float64(0.6354863653890952), np.float64(0.3900759233170201), np.float64(0.5893302281279602), np.float64(0.17048457647629778), np.float64(0.5134839479960283), 0.0, 0.0, 0.0]",96.0,0.0,0.5942667316640919,0.946399628181865,"[np.float64(0.946399628181865), np.float64(0.9463996085338093), np.float64(0.8785546138260716), np.float64(0.2326255741326384), np.float64(0.5942667316640919), np.float64(0.6354728861625271), 0.0, np.float64(0.7248905058381898), 0.0, 0.0, 0.0]",624.0
BIOMD0000000441,11,10,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0]",8.0,0.0,0.18215318297965188,0.9249783198513786,"[np.float64(0.18215318297965188), np.float64(0.1821531829796511), np.float64(0.9185262931082124), np.float64(0.9249783198513786), 0.0, np.float64(0.6419721267124179), np.float64(0.1967713559360149), np.float64(0.8500082307341223), 0.0, 0.0, 0.0]",84.0,0.0,0.0,0.01574634279403253,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.007067055143986756), np.float64(0.01574634279403253), 0.0, 0.0, 0.0, 0.0]",335.0
BIOMD0000000442,13,12,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10.0,0.0,0.2375355545650657,0.9248454279225446,"[np.float64(0.2375355545650657), np.float64(0.2375355545650668), np.float64(0.9187472124284767), np.float64(0.9248454279225446), 0.0, np.float64(0.7048862055111366), np.float64(0.26618507620850473), np.float64(0.7759439197064939), 0.0, 0.0, 0.0, 0.0, 0.0]",113.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",583.0
BIOMD0000000443,19,22,0.0,0.0,3.3306690738754696e-16,"[np.float64(3.3306690738754696e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), np.float64(2.220446049250313e-16)]",15.0,0.0,0.9959231280328921,0.9999999998955275,"[np.float64(0.9982921174693121), np.float64(0.998292105864939), np.float64(0.9996765859213398), np.float64(0.9956231412643795), np.float64(0.9999544489652564), np.float64(0.5510417525828177), np.float64(0.9938472101355549), np.float64(0.9998858952868521), 0.0, 0.0, 0.0, np.float64(0.9998547076241038), np.float64(0.9999999541983577), np.float64(0.9999999998955275), np.float64(0.9959231280328921), 0.0, np.float64(0.5564895695224004), np.float64(0.9927875002826161), np.float64(0.9959377809563783)]",298.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2760.0
BIOMD0000000444,18,22,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0]",15.0,0.0,0.9817072169631882,0.9999999996357625,"[np.float64(0.7397769047620902), np.float64(0.7397769041539972), np.float64(0.9778375921416803), np.float64(0.9861635284636826), np.float64(0.9698700669890953), np.float64(0.5444997037136258), np.float64(0.9855768417846962), np.float64(0.9998320888867819), 0.0, 0.0, 0.0, np.float64(0.9998263579917134), np.float64(0.9999999131093319), np.float64(0.9999999996357625), np.float64(0.9989445878775116), np.float64(0.9989455020449249), np.float64(0.5505883140909353), np.float64(0.9856383905608997)]",283.0,0.0,0.0,0.9992715380354227,"[np.float64(0.9992715380205354), np.float64(0.9992715380354227), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2444.0
BIOMD0000000445,32,64,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.9301307737520812,0.9981228265635329,"[np.float64(0.9950506093886008), np.float64(0.7419232101464296), np.float64(0.6475989173014058), np.float64(0.7541427693051577), np.float64(0.7928562159627363), np.float64(0.19140078499001378), 0.0, np.float64(0.9855078595075397), np.float64(0.6767783251960982), np.float64(0.9183382656044757), np.float64(0.9961991320414838), np.float64(0.9981228265635329), np.float64(0.9571011617979126), np.float64(0.9650562302114986), np.float64(0.9381065581715532), np.float64(0.940756628809408), np.float64(0.9706484596527254), np.float64(0.9933468100657274), np.float64(0.9976672909058022), np.float64(0.9032271708600689), 0.0, np.float64(0.9221549893326091), np.float64(0.9978528153180232), np.float64(0.7818753853871756), np.float64(0.9790091849236926), np.float64(0.9932101140692873), np.float64(0.8489746066896378), 0.0, np.float64(0.9955471668281254), np.float64(0.9957546953112657), np.float64(0.9173335638499602), np.float64(0.8278848273867486)]",1049.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17952.0
BIOMD0000000446,27,62,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12.0,0.0,0.0,0.999999998137578,"[0.0, 0.0, np.float64(0.9389653890749342), 0.0, np.float64(0.9389653890749342), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999976918599749), 0.0, np.float64(0.999999998137578), np.float64(0.9999961053931897), 0.0, 0.0, 0.0, np.float64(0.9101588278261725), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9996059539778257)]",504.0,0.0,0.0,0.1992127043010835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.1992127043010835), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6619.0
BIOMD0000000447,13,32,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.9998669223385587,0.9999999993466536,"[np.float64(0.9999999993466536), np.float64(0.9989043015805943), np.float64(0.9999998837924325), 0.0, np.float64(0.9998669223385587), np.float64(0.9990127037771447), np.float64(0.9996247662182781), np.float64(0.9999999185122775), 0.0, np.float64(0.9999996247738249), np.float64(0.999998576185474), 0.0, np.float64(0.9999997332024254)]",178.0,0.0,0.9999877901586276,0.9999996166571242,"[np.float64(0.9999995966337628), np.float64(0.9872706281595172), np.float64(0.9999994742451269), np.float64(0.9999650992576339), np.float64(0.9999986191741527), np.float64(0.9999719892605412), np.float64(0.9999815008866546), np.float64(0.9999996166571242), 0.0, np.float64(0.9999977614594134), np.float64(0.9999877901586276), 0.0, np.float64(0.9999975925072851)]",1358.0
BIOMD0000000448,27,34,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16)]",22.0,0.0,0.9582524337892742,0.9999432898994121,"[np.float64(0.9532363681916456), np.float64(0.9531520651130557), np.float64(0.9527903463556301), np.float64(0.970953166633029), np.float64(0.9998304721927799), np.float64(0.9921993631146692), 0.0, np.float64(0.9209048786528022), np.float64(0.9980110330567152), 0.0, 0.0, np.float64(0.9887148517778955), np.float64(0.9509798582010527), np.float64(0.968137977635192), np.float64(0.9944886686796885), np.float64(0.9582524337892742), np.float64(0.958252433788809), np.float64(0.9963275605211035), np.float64(0.9963275605214472), np.float64(0.9614707874534649), np.float64(0.9614707874561139), np.float64(0.9581738458650356), np.float64(0.9581738458674302), np.float64(0.7142612555195511), np.float64(0.7142612649689788), np.float64(0.9999432898994035), np.float64(0.9999432898994121)]",674.0,0.0,0.0,0.35921077911732746,"[np.float64(0.10897383154674334), 0.0, np.float64(0.10056877964773192), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.359210779113873), np.float64(0.35921077911732746), 0.0, 0.0, np.float64(0.2741670768612371), np.float64(0.2741670768578911), np.float64(0.2174067721566435), np.float64(0.21740677216298887), 0.0, 0.0, 0.0, 0.0]",4833.0
BIOMD0000000449,27,34,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.0,0.0,0.9999998997747688,0.9999999999000881,"[np.float64(0.999999999798895), np.float64(0.9996296060671737), np.float64(0.9999999999000881), np.float64(0.9693963194750744), np.float64(0.9897635478853702), np.float64(0.9999999988861221), np.float64(0.9999653169886727), np.float64(0.9999999983918028), np.float64(0.9999999995930688), 0.0, 0.0, np.float64(0.9999997913580698), np.float64(0.9999998997747688), np.float64(0.9999999858240766), np.float64(0.9999999879582717), np.float64(0.9999995174790579), np.float64(0.9999995174790592), np.float64(0.9916478952690764), np.float64(0.9916478812218571), np.float64(0.9999999857692151), np.float64(0.9999999857692148), np.float64(0.9999999217998884), np.float64(0.9999999217998884), np.float64(0.47191839521594636), np.float64(0.47192116987978316), np.float64(0.9999999997052145), np.float64(0.9999999997052144)]",659.0,0.0,0.0,0.9997070048263185,"[np.float64(0.9961159234945498), 0.0, np.float64(0.9997070048263185), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.3034538908486596), 0.0, 0.0, np.float64(0.9694457477683326), np.float64(0.984528637582279), np.float64(0.7518732865696263), np.float64(0.6121449823500241), np.float64(0.7870974552141285), np.float64(0.7870974552632237), 0.0, 0.0, np.float64(0.9663271735609781), np.float64(0.9663271735290412), np.float64(0.9381747950001995), np.float64(0.9381747948661273), 0.0, 0.0, 0.0, 0.0]",4319.0
BIOMD0000000454,3,4,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16)]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0
BIOMD0000000455,3,5,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0
BIOMD0000000456,4,6,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0
BIOMD0000000458,2,3,0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.5317352057854576,0.5317352057854582,0.5317352057854587,"[np.float64(0.5317352057854576), np.float64(0.5317352057854587)]",4.0,0.5603702365665539,0.5603702365665562,0.5603702365665584,"[np.float64(0.5603702365665539), np.float64(0.5603702365665584)]",10.0
BIOMD0000000459,3,3,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, np.float64(2.220446049250313e-16)]",3.0,0.0,0.0,0.9999999977464863,"[np.float64(0.9999999977464863), 0.0, 0.0]",5.0,0.0,0.0,0.9981926955288456,"[np.float64(0.9981926955288456), 0.0, 0.0]",7.0
BIOMD0000000460,3,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.0,0.0,0.9892959678864092,"[np.float64(0.9892959678864092), 0.0, 0.0]",5.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",6.0
BIOMD0000000461,3,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",3.0,0.0,0.0,0.9999999642560353,"[np.float64(0.9999999642560353), 0.0, 0.0]",10.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",19.0
BIOMD0000000462,4,8,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.004246898877739991,"[0.0, 0.0, 0.0, np.float64(0.004246898877739991)]",7.0,0.0,0.5099031938640557,0.999999999931762,"[np.float64(0.999999999931762), np.float64(0.9999803550571443), 0.0, np.float64(0.019826032670966942)]",9.0
BIOMD0000000464,14,10,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0]",10.0,0.0,0.0,0.9999999984104445,"[0.0, np.float64(0.9530330855042821), np.float64(0.9459937835742377), np.float64(0.9460226157594543), 0.0, 0.0, 0.0, np.float64(0.9999999984104445), np.float64(0.9527449322532099), np.float64(0.9529324763838909), 0.0, 0.0, 0.0, 0.0]",106.0,0.0,0.0,0.1491352747650403,"[np.float64(0.1491352747650403), 0.0, 0.0, 0.0, np.float64(0.1491352747650403), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.1491352747650403)]",268.0
BIOMD0000000465,16,12,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0]",11.0,0.0,0.23563701706231538,0.999998133017628,"[np.float64(0.47127403412463076), 0.0, np.float64(0.9999979696382115), np.float64(0.9515510168162292), 0.0, np.float64(0.9981999255876752), np.float64(0.9999784148802578), 0.0, np.float64(0.9999784148802578), 0.0, 0.0, np.float64(0.4712740383223941), 0.0, 0.0, np.float64(0.999998133017628), 0.0]",124.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1090.0
BIOMD0000000466,34,28,0.0,0.0,2.220446049250313e-16,"[0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.0,0.0,0.0,0.999853266526779,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.2555804554819965), np.float64(0.9998262090779855), 0.0, 0.0, np.float64(0.7943826631317727), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.999853266526779), 0.0, 0.0, 0.0, 0.0, np.float64(0.9987527218738906), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",711.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6919.0
BIOMD0000000467,19,24,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,0.0,0.0,0.9999999998657846,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999998657846), np.float64(0.9999999998657846), 0.0, 0.0, 0.0, 0.0, 0.0]",242.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1453.0
BIOMD0000000468,79,74,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",28.0,0.0,0.0,0.9998635722985476,"[0.0, np.float64(0.9997351465366892), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9990366008233045), np.float64(0.9998635722985476), np.float64(0.16651194941034086), np.float64(0.2151374386230196), np.float64(0.2151374386230196), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.2151374386230196), 0.0, np.float64(0.2151374386230196), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.2151374386230196), np.float64(0.2294360025706258), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3956.0,0.0,0.0,0.9999999994696992,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999994696992), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.999999997204485), 0.0, np.float64(0.9999999979002457), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54211.0
BIOMD0000000475,23,25,0.0,0.0,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12.0,0.0,0.6186713808636863,0.9999999993942909,"[0.0, 0.0, 0.0, np.float64(0.618663246598317), np.float64(0.6192102409804228), 0.0, np.float64(0.9999999993942909), np.float64(0.6186736718486056), np.float64(0.9999999980438369), np.float64(0.9999999990272445), 0.0, np.float64(0.9998399529385421), np.float64(0.9998209223053537), 0.0, np.float64(0.6186713808636863), np.float64(0.9999689382245084), np.float64(0.5741498668877336), np.float64(0.6186713197006115), 0.0, np.float64(0.9999839574978265), np.float64(0.9999972014202564), np.float64(0.999733296091621), 0.0]",285.0,0.0,0.0,0.999999999999998,"[np.float64(0.999999999999998), np.float64(0.9999999999998844), 0.0, 0.0, 0.0, np.float64(0.999999999999975), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.5840682454885171), 0.0, 0.0, np.float64(0.5537681661131628), 0.0, 0.0, np.float64(0.19210109542415643), np.float64(0.6067595513868258), 0.0, 0.0, np.float64(0.19210109542415643)]",1537.0
BIOMD0000000476,16,36,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.9787638955556024,0.9998868711963158,"[np.float64(0.42142485686826026), np.float64(0.3961184020147983), np.float64(0.4042901051648998), np.float64(0.9979053839939578), np.float64(0.9998868711963158), np.float64(0.9996630513659676), np.float64(0.9839645645638596), np.float64(0.9997895842306918), np.float64(0.9876331703457568), 0.0, 0.0, np.float64(0.6615007595353186), np.float64(0.3960880124198223), np.float64(0.9886321995009189), np.float64(0.9735632265473452), np.float64(0.9970349337010037)]",268.0,0.0,0.0,0.9959167729096841,"[0.0, 0.0, 0.0, np.float64(0.9528176290459159), np.float64(0.9959167729096841), np.float64(0.9790094057778266), 0.0, np.float64(0.9940907745725278), np.float64(0.994454202050522), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9659422891594722)]",2447.0
