model_name,num_species,num_reaction,num_perturbation,num_timepoint,deg0_min,deg0_median,deg0_max,deg0_values,deg0_num_nonzero_term,deg1_min,deg1_median,deg1_max,deg1_values,deg1_num_nonzero_term,deg2_min,deg2_median,deg2_max,deg2_values,deg2_num_nonzero_term
BIOMD0000000484,2,2,0,1000,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16)]",2.0,0.9998965200979993,0.9998965200979993,0.9998965200979993,"[np.float64(0.9998965200979993), np.float64(0.9998965200979993)]",6.0,0.9999465609209565,0.9999465609209565,0.9999465609209565,"[np.float64(0.9999465609209565), np.float64(0.9999465609209565)]",12.0
BIOMD0000000485,2,4,0,1000,0.0,0.0,0.0,"[0.0, 0.0]",2.0,0.9995728139468393,0.9995728139468394,0.9995728139468396,"[np.float64(0.9995728139468396), np.float64(0.9995728139468393)]",6.0,0.9999999869273442,0.9999999869273442,0.9999999869273442,"[np.float64(0.9999999869273442), np.float64(0.9999999869273442)]",12.0
BIOMD0000000486,2,2,0,1000,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16)]",0.0,0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0]",0.0
BIOMD0000000488,64,112,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.0,0.0,0.0,0.9892440667429238,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.2626599129884025), np.float64(0.25874395346003587), 0.0, np.float64(0.9892440667429238), 0.0, 0.0, 0.0, np.float64(0.9088605669567594), np.float64(0.9879033998255862), np.float64(0.9088605452925569), np.float64(0.9879034023511559), 0.0, np.float64(0.9715236190246554), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.37866958347759483), np.float64(0.3811997618400259), np.float64(0.3834941120770313), np.float64(0.9560144500214056), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1314.0,0.0,0.0,0.9999999999999908,"[0.0, 0.0, 0.0, np.float64(0.9999999999909646), np.float64(0.9999999999999558), np.float64(0.9999999999998367), np.float64(0.9999999999998386), np.float64(0.9999999999511963), np.float64(0.9999999999983461), 0.0, np.float64(0.9999999999999555), np.float64(0.9999999999999908), 0.0, 0.0, 0.0, 0.0, np.float64(0.9999998107832071), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999999985751), np.float64(0.9999999999987712), np.float64(0.999999999998944), np.float64(0.9999999999989907), np.float64(0.9999998114799695), 0.0, np.float64(0.9999999999986054), np.float64(0.9999999999856833), np.float64(0.9999999999856833), np.float64(0.9999999999996884), np.float64(0.9999999999955946), np.float64(0.9999999999997693), np.float64(0.9999999999833621), 0.0, 0.0, 0.0, 0.0, np.float64(0.999999959568031), np.float64(0.9999999999991602), 0.0, 0.0, 0.0, np.float64(0.9999999999999118), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3324.0
BIOMD0000000489,35,59,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",551.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18667.0
BIOMD0000000490,33,66,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",182.0,0.0,0.0,0.9645192800381512,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.8158833691217288), np.float64(0.7422610574796938), np.float64(0.9645192800381512), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.8227459524884675), np.float64(0.9509283581374502), 0.0, 0.0, 0.0, np.float64(0.8157305482615741), np.float64(0.8157305901897937), np.float64(0.8178123820890801), 0.0, np.float64(0.8144731698107629), np.float64(0.651762871061282), np.float64(0.8570902559443447), np.float64(0.8123071714392993), np.float64(0.935939909858807), 0.0, 0.0, 0.0, 0.0, 0.0]",18.0
BIOMD0000000491,57,86,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,0.9349596519367205,0.9966990616506398,0.9999649315701167,"[np.float64(0.9991790284006281), np.float64(0.9985868368004375), np.float64(0.9989471479713606), np.float64(0.9991790284006281), np.float64(0.9991790284006281), np.float64(0.9996596963671188), np.float64(0.9890149768867257), np.float64(0.9510600630035839), np.float64(0.9989496509438193), np.float64(0.9999649315701167), np.float64(0.9990513091637097), np.float64(0.9990513091891315), np.float64(0.9997822324580005), np.float64(0.9967175268466084), np.float64(0.9994228044503765), np.float64(0.9996286219246363), np.float64(0.9998834404158556), np.float64(0.9986153551788929), np.float64(0.9907823791553871), np.float64(0.9722456726348508), np.float64(0.9990652198616831), np.float64(0.9928651367920628), np.float64(0.9998741333680967), np.float64(0.9998741333683299), np.float64(0.9998741333700432), np.float64(0.9998741333702034), np.float64(0.9998741333679985), np.float64(0.9966990616506398), np.float64(0.9984678021774852), np.float64(0.9988065966922277), np.float64(0.9998495335573889), np.float64(0.9998831175644053), np.float64(0.9932277739690457), np.float64(0.9609387229834935), np.float64(0.986367784252044), np.float64(0.9612613746031646), np.float64(0.9965769712771559), np.float64(0.964074236385415), np.float64(0.9927118086176053), np.float64(0.9641658796511504), np.float64(0.9863804871411587), np.float64(0.9643499661002919), np.float64(0.9863804870857065), np.float64(0.9643499667522165), np.float64(0.9899706210213891), np.float64(0.9610767131912614), np.float64(0.9863677841153293), np.float64(0.9612613749763299), np.float64(0.9718050814550625), np.float64(0.9349596521823952), np.float64(0.9718050815563016), np.float64(0.9349596519367205), np.float64(0.9574522011268007), np.float64(0.9949115547521012), np.float64(0.9979513992787096), np.float64(0.9989532248704971), np.float64(0.9470882087076751)]",3305.0,0.0,0.0,0.9644266611627281,"[0.0, np.float64(0.15816134960118122), np.float64(0.07136335777723823), 0.0, 0.0, np.float64(0.8606723567923125), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.597060681206985), 0.0, np.float64(0.42730032624474623), np.float64(0.9644266611627281), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.3409683368789612), np.float64(0.6584062665397308), 0.0]",95117.0
BIOMD0000000492,52,88,0,1000,0.0,0.0,3.3306690738754696e-16,"[np.float64(2.220446049250313e-16), 0.0, np.float64(2.220446049250313e-16), 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(3.3306690738754696e-16), 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0]",15.0,0.993019788673913,0.9994556025284093,0.9999999694547783,"[np.float64(0.9999860933535201), np.float64(0.9999897876145576), np.float64(0.9999999694547783), np.float64(0.9999588427100511), np.float64(0.9999325767865864), np.float64(0.999983750709029), np.float64(0.9999632617504183), np.float64(0.9994237477060965), np.float64(0.9999902382279852), np.float64(0.9999886285574949), np.float64(0.9999926848673015), np.float64(0.9999886285578108), np.float64(0.9999986018901201), np.float64(0.9999918959294471), np.float64(0.999925500210804), np.float64(0.9999785415119854), np.float64(0.99955237211929), np.float64(0.9995414808224079), np.float64(0.9999797449198442), np.float64(0.9990010265081367), np.float64(0.9971610071966953), np.float64(0.9994384060995312), np.float64(0.9997936897284203), np.float64(0.9999945575531316), np.float64(0.9996790548192729), np.float64(0.999492638704974), np.float64(0.995257422146685), np.float64(0.9979368367930121), np.float64(0.993019788673913), np.float64(0.998242452413111), np.float64(0.9949972966782221), np.float64(0.9991240480792598), np.float64(0.995475691518789), np.float64(0.9997448080689632), np.float64(0.9936633492211767), np.float64(0.9991240480964916), np.float64(0.9954756915164968), np.float64(0.9986749068084976), np.float64(0.9954786938386834), np.float64(0.9982103739469607), np.float64(0.9952456465519387), np.float64(0.9982103738924236), np.float64(0.9952456465568777), np.float64(0.9982103739296091), np.float64(0.9952456465215469), np.float64(0.9935804199295132), np.float64(0.998892750638886), np.float64(0.9995031659886283), np.float64(0.9997256178472874), np.float64(0.9935665424638629), np.float64(0.9994556025313116), np.float64(0.9994556025255069)]",2756.0,0.0,0.0,0.9895020175210181,"[np.float64(0.8781456355498578), np.float64(0.9895020175210181), 0.0, 0.0, np.float64(0.7813489876985102), 0.0, np.float64(0.9749149947701591), np.float64(0.4327071055905387), np.float64(0.8477912919159223), 0.0, 0.0, 0.0, np.float64(0.3557064104883625), 0.0, np.float64(0.5576892054851241), 0.0, 0.0, 0.0, 0.0, np.float64(0.13079733652992875), 0.0, np.float64(0.4783051114862803), np.float64(0.8521543624218645), np.float64(0.9852156033357037), np.float64(0.8068986554118915), np.float64(0.6350632963613692), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.04689556962475294), 0.0, np.float64(0.6070978942852203), 0.0, np.float64(0.04689558188541176), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.03892137645105431), np.float64(0.5686827916052581), np.float64(0.7599093706165938), 0.0, np.float64(0.49288215831436677), np.float64(0.4928821574888771)]",73917.0
BIOMD0000000493,3,6,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",2.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",7.0,0.0,0.0,0.4085019684466812,"[0.0, np.float64(0.4085019684466812), 0.0]",24.0
BIOMD0000000495,8,17,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.9999999497874255,0.9999999996514399,"[0.0, np.float64(0.9999999882974995), np.float64(0.9999999112773513), np.float64(0.9999999948804358), np.float64(0.9999999996514005), np.float64(0.9999999996514399), 0.0, 0.0]",43.0,0.0,0.0,0.010844054702617956,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.010844054702617956), 0.0]",245.0
BIOMD0000000498,19,44,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.21693372128787713,0.21693372128787713,"[np.float64(0.21693372128787713), np.float64(0.21693372128787713), np.float64(0.21693372128787713), 0.0, np.float64(0.21693372128787713), np.float64(0.21693372128787713), 0.0, np.float64(0.21693372128787713), np.float64(0.21693372128787713), 0.0, 0.0, 0.0, np.float64(0.21693372128787713), 0.0, 0.0, np.float64(0.21693372128787713), np.float64(0.21693372128787713), 0.0, 0.0]",67.0,0.0,0.2081896465963129,0.2081896465963129,"[np.float64(0.2081896465963129), np.float64(0.2081896465963129), np.float64(0.2081896465963129), 0.0, np.float64(0.2081896465963129), np.float64(0.2081896465963129), 0.0, np.float64(0.2081896465963129), np.float64(0.2081896465963129), 0.0, 0.0, 0.0, np.float64(0.2081896465963129), 0.0, 0.0, np.float64(0.2081896465963129), np.float64(0.2081896465963129), 0.0, 0.0]",726.0
BIOMD0000000500,14,18,0,1000,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16)]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BIOMD0000000501,35,57,0,1000,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16)]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BIOMD0000000502,8,11,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9825917525259369,"[0.0, 0.0, 0.0, np.float64(0.9825917525259369), 0.0, 0.0, 0.0, 0.0]",51.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",333.0
BIOMD0000000503,28,34,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.0,0.2590407662258326,0.9964508427215666,0.9999983838588065,"[np.float64(0.994587243951034), np.float64(0.9997668998975613), np.float64(0.9903125257340943), np.float64(0.5196959105673368), np.float64(0.9844250438739799), np.float64(0.9984082746115005), np.float64(0.9889199618869283), np.float64(0.999987576113361), np.float64(0.9989260279556372), np.float64(0.9998264733074939), np.float64(0.8160951726338393), np.float64(0.9999983838588065), np.float64(0.9583806548236676), np.float64(0.2590407662258326), np.float64(0.878710810654048), np.float64(0.9821051897254685), np.float64(0.998452384348291), np.float64(0.9971948116034792), np.float64(0.9999981779349886), np.float64(0.9999719838392509), np.float64(0.9998888304387507), np.float64(0.9993897719090069), np.float64(0.9931998556149247), np.float64(0.9990143509011005), np.float64(0.9957068738396538), np.float64(0.9727594875290428), np.float64(0.9933925333942782), np.float64(0.9980136108408669)]",812.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",11983.0
BIOMD0000000504,73,132,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0]",22.0,0.0,0.0,0.7827384639069209,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.7017871643734287), np.float64(0.6467207556183319), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.7827384639069209), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.41903062541037794), 0.0, 0.0, np.float64(0.7762068756045781), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.7294930745977959), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1696.0,0.0,0.0,0.9999999999999991,"[0.0, np.float64(0.868549586089447), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999999994686), 0.0, np.float64(0.999999999999386), np.float64(0.999999999999386), np.float64(0.9999999999999991), np.float64(0.9999999999999991), np.float64(0.9999999999999963), 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999999999991), np.float64(0.9999999999999991), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999999994686), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.999999999999478), np.float64(0.9999999999999573), np.float64(0.999999999999776), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999999994761), 0.0, 0.0, np.float64(0.9999999999994705), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.3854122429471636), 0.0]",5221.0
BIOMD0000000505,45,59,0,1000,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",15.0,0.0,0.0,0.9999999999961325,"[0.0, np.float64(0.6387826140641988), np.float64(0.8270935859604783), np.float64(0.9980726600762196), np.float64(0.8687711174857947), np.float64(0.9787926075497444), np.float64(0.9985320044483285), np.float64(0.9962674762919077), np.float64(0.8673790238351882), np.float64(0.994357000007809), np.float64(0.9914315228058772), 0.0, 0.0, np.float64(0.9999999999961325), np.float64(0.9932603140811707), np.float64(0.9870719937342952), np.float64(0.9999999999941942), 0.0, 0.0, 0.0, np.float64(0.3875799558768641), np.float64(0.9999999999956348), np.float64(0.9999999999680665), 0.0, 0.0, 0.0, np.float64(0.96840783688666), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1193.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",27220.0
BIOMD0000000506,45,59,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9382518103247144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.18084785078735477), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.535035746805216), np.float64(0.5184061455705814), np.float64(0.1665911436355616), np.float64(0.09506801230150108), np.float64(0.09441765980882522), np.float64(0.09425451206245705), np.float64(0.8439236201305701), np.float64(0.8363947725812118), np.float64(0.5300003500236523), np.float64(0.6085211362328788), np.float64(0.6084966418607443), np.float64(0.6084382584604562), np.float64(0.8902298007133209), np.float64(0.9382518103247144), np.float64(0.602877531552354), np.float64(0.6453763588373975), np.float64(0.6453910517521724), np.float64(0.645353899935682), 0.0, 0.0, 0.0]",1932.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",28117.0
